layer	state_id	rejected
n34-m289	11812	0
n34-m289	11814	0
n34-m289	11815	0
n34-m289	11817	0
n34-m289	11818	0
n34-m289	11819	0
n34-m289	11820	0
n34-m289	11821	0
n34-m289	11823	0
n34-m289	11828	0
n34-m289	11831	0
n34-m289	11832	0
n34-m289	11834	0
n34-m289	11835	0
n34-m289	11836	0
n34-m289	11837	0
n34-m289	11838	0
n34-m289	11840	0
n34-m289	11841	0
n34-m289	11842	0
n34-m289	11843	0
n34-m289	11844	0
n34-m289	11846	0
n34-m289	11847	0
n34-m289	11848	0
n34-m289	11849	0
n34-m289	11851	0
n34-m289	11852	0
n34-m289	11853	0
n34-m289	11854	0
n34-m289	11863	0
n34-m289	11864	0
n34-m289	11868	0
n34-m289	11869	0
n34-m289	11871	1
n34-m289	11872	0
n34-m289	11873	0
n34-m289	11875	0
n34-m289	11876	0
n34-m289	11877	0
n34-m289	11878	0
n34-m289	11879	0
n34-m289	11883	0
n34-m289	11916	0
n34-m289	11918	0
n34-m289	11927	0
n34-m289	11931	0
n34-m289	11932	0
n34-m289	11934	0
n34-m289	11935	0
n34-m289	11936	0
n34-m289	11937	0
n34-m289	11938	0
n34-m289	11942	0
n34-m289	11943	0
n34-m289	11949	0
n34-m289	11952	0
n34-m289	11953	0
n34-m289	11954	0
n34-m289	11955	0
n34-m289	11956	0
n34-m289	11969	0
n34-m289	11970	0
n34-m289	11971	0
n34-m289	11976	0
n34-m289	11979	0
n34-m289	11980	0
n34-m289	11982	0
n34-m289	11983	0
n34-m289	11985	0
n34-m289	11986	0
n34-m289	11987	0
n34-m289	11988	0
n34-m289	11989	0
n34-m289	11991	0
n34-m289	11992	0
n34-m289	11993	0
n34-m289	11994	0
n34-m289	11996	0
n34-m289	11998	0
n34-m289	11999	0
n34-m289	12000	0
n34-m289	12001	0
n34-m289	12002	0
n34-m289	12007	0
n34-m289	12008	0
n34-m289	12018	0
n34-m289	12019	0
n34-m289	12021	0
n34-m289	12022	0
n34-m289	12023	0
n34-m289	12027	0
n34-m289	12028	0
n34-m289	12033	0
n34-m289	12034	0
n34-m289	12036	0
n34-m289	12037	0
n34-m289	12039	0
n34-m289	12040	0
n34-m289	12041	0
n34-m289	12043	0
n34-m289	12044	0
n34-m289	12045	0
n34-m289	12046	0
n34-m289	12047	0
n34-m289	12048	0
n34-m289	12050	0
n34-m289	12051	0
n34-m289	12052	0
n34-m289	12053	0
n34-m289	12056	0
n34-m289	12057	0
n34-m289	12059	0
n34-m289	12060	0
n34-m289	12062	0
n34-m289	12063	0
n34-m289	12064	0
n34-m289	12066	0
n34-m289	12067	0
n34-m289	12068	0
n34-m289	12069	0
n34-m289	12070	0
n34-m289	12073	0
n34-m289	12074	0
n34-m289	12076	0
n34-m289	12077	0
n34-m289	12079	0
n34-m289	12080	0
n34-m289	12082	0
n34-m289	12083	0
n34-m289	12084	0
n34-m289	12085	0
n34-m289	12086	0
n34-m289	12103	0
n34-m289	12104	0
n34-m289	12106	0
n34-m289	12107	0
n34-m289	12116	0
n34-m289	12117	0
n34-m289	12119	0
n34-m289	12120	0
n34-m289	12121	0
n34-m289	12122	0
n34-m289	12126	0
n34-m289	12127	0
n34-m289	12148	0
n34-m289	12157	0
n34-m289	12218	1
n34-m289	12240	1
n34-m289	12246	1
n34-m289	12257	1
n34-m289	12258	0
n34-m289	12259	1
n34-m289	12263	1
n34-m289	12267	1
n34-m289	12274	1
n34-m289	12275	1
n34-m289	12281	1
n34-m289	12284	1
n34-m289	12285	0
n34-m289	12286	1
n34-m289	12287	1
n34-m289	12288	1
n34-m289	12301	1
n34-m289	12302	0
n34-m289	12303	1
n34-m289	12308	1
n34-m289	12311	1
n34-m289	12312	1
n34-m289	12314	1
n34-m289	12315	1
n34-m289	12317	1
n34-m289	12318	0
n34-m289	12319	0
n34-m289	12320	1
n34-m289	12321	1
n34-m289	12323	1
n34-m289	12324	0
n34-m289	12325	0
n34-m289	12326	1
n34-m289	12328	1
n34-m289	12329	1
n34-m289	12330	1
n34-m289	12332	1
n34-m289	12333	0
n34-m289	12334	0
n34-m289	12335	1
n34-m289	12336	1
n34-m289	12337	1
n34-m289	12339	1
n34-m289	12340	0
n34-m289	12341	0
n34-m289	12342	1
n34-m289	12343	1
n34-m289	12346	1
n34-m289	12347	1
n34-m289	12349	0
n34-m289	12350	0
n34-m289	12352	0
n34-m289	12353	0
n34-m289	12355	1
n34-m289	12356	0
n34-m289	12357	0
n34-m289	12359	1
n34-m289	12360	0
n34-m289	12361	0
n34-m289	12362	1
n34-m289	12363	1
n34-m289	12364	1
n34-m289	12367	1
n34-m289	12368	1
n34-m289	12370	0
n34-m289	12371	0
n34-m289	12373	0
n34-m289	12374	0
n34-m289	12375	0
n34-m289	12377	1
n34-m289	12378	0
n34-m289	12379	0
n34-m289	12380	1
n34-m289	12381	1
n34-m289	12382	0
n34-m289	12383	0
n34-m289	12385	0
n34-m289	12386	0
n34-m289	12387	0
n34-m289	12388	0
n34-m289	12389	0
n34-m289	12391	0
n34-m289	12392	0
n34-m289	12393	0
n34-m289	12394	0
n34-m289	12397	0
n34-m289	12398	0
n34-m289	12400	0
n34-m289	12401	0
n34-m289	12403	0
n34-m289	12404	0
n34-m289	12405	0
n34-m289	12407	0
n34-m289	12408	0
n34-m289	12409	0
n34-m289	12410	0
n34-m289	12411	0
n34-m289	12414	0
n34-m289	12415	0
n34-m289	12417	0
n34-m289	12418	0
n34-m289	12420	0
n34-m289	12421	0
n34-m289	12423	0
n34-m289	12424	0
n34-m289	12425	0
n34-m289	12426	0
n34-m289	12427	0
n34-m289	12432	0
n34-m289	12436	0
n34-m289	12437	0
n34-m289	12439	0
n34-m289	12440	0
n34-m289	12442	0
n34-m289	12443	0
n34-m289	12444	0
n34-m289	12448	0
n34-m289	12454	0
n34-m289	12456	0
n34-m289	12457	0
n34-m289	12460	0
n34-m289	12461	0
n34-m289	12463	0
n34-m289	12464	0
n34-m289	12467	0
n34-m289	12468	0
n34-m289	12470	0
n34-m289	12471	0
n34-m289	12473	0
n34-m289	12474	0
n34-m289	12477	0
n34-m289	12478	0
n34-m289	12480	0
n34-m289	12481	0
n34-m289	12483	0
n34-m289	12484	0
n34-m289	12485	0
n34-m289	12489	0
n34-m289	12493	0
n34-m289	12499	0
n34-m289	12501	0
n34-m289	12502	0
n34-m289	12505	0
n34-m289	12506	0
n34-m289	12508	0
n34-m289	12509	0
n34-m289	12512	0
n34-m289	12513	0
n34-m289	12515	0
n34-m289	12516	0
n34-m289	12519	0
n34-m289	12520	0
n34-m289	12522	0
n34-m289	12523	0
n34-m289	12525	0
n34-m289	12526	0
n34-m289	12528	0
n34-m289	12529	0
n34-m289	12530	0
n34-m289	12531	0
n34-m289	12533	0
n34-m289	12534	0
n34-m289	12535	0
n34-m289	12536	0
n34-m289	12537	0
n34-m289	12594	0
n34-m289	12595	0
n34-m289	12597	0
n34-m289	12598	0
n34-m289	12601	0
n34-m289	12602	0
n34-m289	12604	0
n34-m289	12605	0
n34-m289	12607	0
n34-m289	12608	0
n34-m289	12610	0
n34-m289	12611	0
n34-m289	12612	0
n34-m289	12621	0
n34-m289	12622	0
n34-m289	12624	0
n34-m289	12625	0
n34-m289	12626	0
n34-m289	12627	0
n34-m289	12628	0
n34-m289	12632	0
n34-m289	12633	0
n34-m289	12642	0
n34-m289	12651	0
n34-m289	12652	0
n34-m289	12671	0
n34-m289	12677	0
n34-m289	12679	0
n34-m289	12680	0
n34-m289	12682	0
n34-m289	12683	0
n34-m289	12684	0
n34-m289	12685	0
n34-m289	12686	0
n34-m289	12688	0
n34-m289	12689	0
n34-m289	12690	0
n34-m289	12691	0
n34-m289	12692	0
n34-m289	12694	0
n34-m289	12696	0
n34-m289	12697	0
n34-m289	12698	0
n34-m289	12699	0
n34-m289	12700	0
n34-m289	12705	0
n34-m289	12706	0
n34-m289	12716	0
n34-m289	12717	0
n34-m289	12719	0
n34-m289	12720	0
n34-m289	12721	0
n34-m289	12725	0
n34-m289	12726	0
n34-m289	12731	0
n34-m289	12732	0
n34-m289	12734	0
n34-m289	12735	0
n34-m289	12737	0
n34-m289	12738	0
n34-m289	12739	0
n34-m289	12741	0
n34-m289	12742	0
n34-m289	12743	0
n34-m289	12744	0
n34-m289	12745	0
n34-m289	12747	0
n34-m289	12749	0
n34-m289	12750	0
n34-m289	12751	0
n34-m289	12752	0
n34-m289	12755	0
n34-m289	12756	0
n34-m289	12757	0
n34-m289	12761	0
n34-m289	12762	0
n34-m289	12764	0
n34-m289	12765	0
n34-m289	12767	0
n34-m289	12768	0
n34-m289	12769	0
n34-m289	12771	0
n34-m289	12772	0
n34-m289	12773	0
n34-m289	12778	0
n34-m289	12779	0
n34-m289	12781	0
n34-m289	12782	0
n34-m289	12784	0
n34-m289	12785	0
n34-m289	12787	0
n34-m289	12788	0
n34-m289	12789	0
n34-m289	12790	0
n34-m289	12791	0
n34-m289	12792	0
n34-m289	12794	0
n34-m289	12795	0
n34-m289	12796	0
n34-m289	12797	0
n34-m289	12800	0
n34-m289	12801	0
n34-m289	12803	0
n34-m289	12804	0
n34-m289	12806	0
n34-m289	12807	0
n34-m289	12809	0
n34-m289	12810	0
n34-m289	12811	0
n34-m289	12812	0
n34-m289	12813	0
n34-m289	12837	0
n34-m289	12838	0
n34-m289	12840	0
n34-m289	12841	0
n34-m289	12843	0
n34-m289	12844	0
n34-m289	12846	0
n34-m289	12847	0
n34-m289	12848	0
n34-m289	12849	0
n34-m289	12851	0
n34-m289	12852	0
n34-m289	12853	0
n34-m289	12854	0
n34-m289	12855	0
n34-m289	12858	0
n34-m289	12859	0
n34-m289	12861	0
n34-m289	12862	0
n34-m289	12864	0
n34-m289	12865	0
n34-m289	12866	0
n34-m289	12868	0
n34-m289	12869	0
n34-m289	12870	0
n34-m289	12871	0
n34-m289	12887	0
n34-m289	12893	0
n34-m289	12895	0
n34-m289	12896	0
n34-m289	12898	0
n34-m289	12899	0
n34-m289	12900	0
n34-m289	12901	0
n34-m289	12902	0
n34-m289	12904	0
n34-m289	12905	0
n34-m289	12906	0
n34-m289	12907	0
n34-m289	12913	0
n34-m289	12914	0
n34-m289	12921	0
n34-m289	12932	0
n34-m289	12933	0
n34-m289	12936	0
n34-m289	12937	0
n34-m289	12941	0
n34-m289	12950	0
n34-m289	12951	0
n34-m289	12953	0
n34-m289	12954	0
n34-m289	12955	0
n34-m289	12958	0
n34-m289	12959	0
n34-m289	12962	0
n34-m289	12964	0
n34-m289	12965	0
n34-m289	12966	0
n34-m289	12967	0
n34-m289	12968	0
n34-m289	12970	0
n34-m289	12971	0
n34-m289	12972	0
n34-m289	12973	0
n34-m289	12985	0
n34-m289	12986	0
n34-m289	12987	0
n34-m289	12988	0
n34-m289	12989	0
n34-m289	12990	0
n34-m289	12992	0
n34-m289	12993	0
n34-m289	12994	0
n34-m289	12995	0
n34-m289	13007	0
n34-m289	13008	0
n34-m289	13009	0
n34-m289	13010	0
n34-m289	13011	0
n34-m289	13014	0
n34-m289	13015	0
n34-m289	13017	0
n34-m289	13018	0
n34-m289	13020	0
n34-m289	13021	0
n34-m289	13023	0
n34-m289	13024	0
n34-m289	13025	0
n34-m289	13026	0
n34-m289	13028	0
n34-m289	13029	0
n34-m289	13030	0
n34-m289	13031	0
n34-m289	13032	0
n34-m289	13035	0
n34-m289	13036	0
n34-m289	13038	0
n34-m289	13039	0
n34-m289	13041	0
n34-m289	13042	0
n34-m289	13043	0
n34-m289	13045	0
n34-m289	13046	0
n34-m289	13047	0
n34-m289	13048	0
n34-m289	13049	0
n34-m289	13050	0
n34-m289	13055	0
n34-m289	13056	0
n34-m289	13061	0
n34-m289	13062	0
n34-m289	13064	0
n34-m289	13069	0
n34-m289	13070	0
n34-m289	13073	0
n34-m289	13074	0
n34-m289	13075	0
n34-m289	13076	0
n34-m289	13082	0
n34-m289	13089	0
n34-m289	13105	0
n34-m289	13108	0
n34-m289	13110	0
n34-m289	13111	0
n34-m289	13112	0
n34-m289	13113	0
n34-m289	13114	0
n34-m289	13119	0
n34-m289	13121	0
n34-m289	13122	0
n34-m289	13123	0
n34-m289	13124	0
n34-m289	13125	0
n34-m289	13126	0
n34-m289	13131	0
n34-m289	13133	0
n34-m289	13134	0
n34-m289	13135	0
n34-m289	13136	0
n34-m289	13137	0
n34-m289	13146	0
n34-m289	13147	0
n34-m289	13149	0
n34-m289	13150	0
n34-m289	13151	0
n34-m289	13152	0
n34-m289	13156	0
n34-m289	13157	0
n34-m289	13167	0
n34-m289	13168	0
n34-m289	13169	0
n34-m289	13173	0
n34-m289	13175	0
n34-m289	13176	0
n34-m289	13178	0
n34-m289	13179	0
n34-m289	13180	0
n34-m289	13181	0
n34-m289	13183	0
n34-m289	13184	0
n34-m289	13185	0
n34-m289	13186	0
n34-m289	13187	0
n34-m289	13192	0
n34-m289	13198	0
n34-m289	13209	0
n34-m289	13210	0
n34-m289	13220	0
n34-m289	13222	0
n34-m289	13223	0
n34-m289	13224	0
n34-m289	13225	0
n34-m289	13226	0
n34-m289	13232	0
n34-m289	13247	0
n34-m289	13248	0
n34-m289	13257	0
n34-m289	13258	0
n34-m289	13259	0
n34-m289	13260	0
n34-m289	13265	0
n34-m289	13277	0
n34-m289	13278	0
n34-m289	13289	0
n34-m289	13291	0
n34-m289	13292	0
n34-m289	13293	0
n34-m289	13294	0
n34-m289	13295	0
n34-m289	13313	0
n34-m289	13314	0
n34-m289	13329	0
n34-m289	13330	0
n34-m289	13347	0
n34-m289	13363	0
n34-m289	13377	0
n34-m289	13379	0
n34-m289	13380	0
n34-m289	13384	0
n34-m289	13388	0
n34-m289	13394	0
n34-m289	13395	0
n34-m289	13397	0
n34-m289	13398	0
n34-m289	13400	0
n34-m289	13401	0
n34-m289	13402	0
n34-m289	13404	0
n34-m289	13405	0
n34-m289	13406	0
n34-m289	13407	0
n34-m289	13408	0
n34-m289	13412	0
n34-m289	13417	0
n34-m289	13419	0
n34-m289	13421	0
n34-m289	13426	0
n34-m289	13429	0
n34-m289	13430	0
n34-m289	13431	0
n34-m289	13432	0
n34-m289	13433	0
n34-m289	13434	0
n34-m289	13435	0
n34-m289	13437	0
n34-m289	13438	0
n34-m289	13439	0
n34-m289	13440	0
n34-m289	13446	0
n34-m289	13447	0
n34-m289	13449	0
n34-m289	13450	0
n34-m289	13451	0
n34-m289	13454	0
n34-m289	13455	0
n34-m289	13459	0
n34-m289	13460	0
n34-m289	13462	0
n34-m289	13463	0
n34-m289	13464	0
n34-m289	13465	0
n34-m289	13467	0
n34-m289	13470	0
n34-m289	13471	0
n34-m289	13480	0
n34-m289	13481	0
n34-m289	13482	0
n34-m289	13486	0
n34-m289	13497	0
n34-m289	13508	0
n34-m289	13509	0
n34-m289	13518	0
n34-m289	13519	0
n34-m289	13521	0
n34-m289	13523	0
n34-m289	13524	0
n34-m289	13526	0
n34-m289	13527	0
n34-m289	13528	0
n34-m289	13529	0
n34-m289	13530	0
n34-m289	13537	0
n35-m306	17	0
n35-m306	18	0
n35-m306	21	0
n35-m306	29	0
n35-m306	36	0
n35-m306	38	0
n35-m306	47	0
n35-m306	48	0
n35-m306	51	0
n35-m306	52	0
n35-m306	56	0
n35-m306	86	0
n35-m306	88	0
n35-m306	90	0
n35-m306	91	0
n35-m306	92	0
n35-m306	94	0
n35-m306	95	0
n35-m306	96	0
n35-m306	97	0
n35-m306	98	0
n35-m306	100	0
n35-m306	109	0
n35-m306	112	0
n35-m306	114	0
n35-m306	115	0
n35-m306	140	0
n35-m306	142	0
n35-m306	143	0
n35-m306	146	0
n35-m306	200	0
n35-m306	204	0
n35-m306	214	0
n35-m306	217	0
n35-m306	218	0
n35-m306	219	0
n35-m306	220	0
n35-m306	221	0
n35-m306	226	0
n35-m306	246	0
n35-m306	253	0
n35-m306	254	0
n35-m306	255	0
n35-m306	256	0
n35-m306	257	0
n35-m306	259	0
n35-m306	260	0
n35-m306	261	0
n35-m306	262	0
n35-m306	267	0
n35-m306	270	0
n35-m306	271	0
n35-m306	275	0
n35-m306	276	0
n35-m306	294	0
n35-m306	299	0
n35-m306	304	0
n35-m306	309	0
n35-m306	314	0
n35-m306	319	0
n35-m306	320	0
n35-m306	322	0
n35-m306	323	0
n35-m306	324	0
n35-m306	325	0
n35-m306	329	0
n35-m306	333	0
n35-m306	404	0
n35-m306	420	0
n35-m306	424	0
n35-m306	428	0
n35-m306	429	0
n35-m306	430	0
n35-m306	436	0
n35-m306	439	0
n35-m306	442	0
n35-m306	446	0
n35-m306	454	0
